tconst,nconst,category,characters
tt0086014,nm0765121,director,\N
tt0086022,nm0946160,actor,[Andrei Gorchakov]
tt0086022,nm0430746,actor,[Domenico]
tt0086022,nm0320323,actress,[Eugenia]
tt0086022,nm0855837,actress,[Andrei's Wife]
tt0086022,nm0210057,actress,[Chambermaid]
tt0086022,nm0090521,actress,[Domenico's Wife]
tt0086022,nm0904371,actress,[Civil Servant]
tt0086022,nm0224047,actor,\N
tt0086022,nm0298928,actor,\N
tt0086022,nm0301689,actor,\N
tt0086022,nm0001789,director,\N
tt0086026,nm0784773,actor,[Rick]
tt0086026,nm0274604,actress,[Sharon]
tt0086026,nm0090085,actress,[Lara Stapleton]
tt0086026,nm0658444,actress,[Kathy]
tt0086026,nm0554788,actor,[Tommy Stevens]
tt0086026,nm0016545,actress,[Tracy]
tt0086026,nm0511703,actor,[Brian]
tt0086026,nm0191159,actress,[Molly Stevens]
tt0086026,nm0673242,actor,[Bill Stevens]
tt0086026,nm0106394,actor,[Burt]
tt0086026,nm0685034,director,\N
tt0086034,nm0000549,actor,[James Bond]
tt0086034,nm0000726,actress,[Octopussy]
tt0086034,nm0431139,actor,[Kamal Khan]
tt0086034,nm0915468,actress,[Magda]
tt0086034,nm0001934,actor,[Gobinda]
tt0086034,nm0000925,actor,[Orlov]
tt0086034,nm0583074,actor,[Twin One]
tt0086034,nm0583020,actor,[Twin Two]
tt0086034,nm0005155,actor,[Q]
tt0086034,nm0114533,actor,[M]
tt0086034,nm0322515,director,\N
tt0086036,nm0000693,actor,[Bart Hughes]
tt0086036,nm0197714,actress,[Lorrie Wells]
tt0086036,nm0199325,actor,[Eliot Riverton]
tt0086036,nm0920564,actor,[James Hall]
tt0086036,nm0215581,actor,[Clete]
tt0086036,nm0000238,actress,[Meg Hughes]
tt0086036,nm0460974,actor,[Hardware Salesman]
tt0086036,nm0001999,actor,[Dan Errol]
tt0086036,nm0027069,actor,[Peter Hughes]
tt0086036,nm0850061,actor,[Meg's Father]
tt0086036,nm0181902,director,\N
tt0086050,nm0000672,actress,[Julie]
tt0086050,nm0628179,actress,[Olivia]
tt0086050,nm0263177,actress,[Carol]
tt0086050,nm0817630,actress,[Kitty]
tt0086050,nm0396265,actor,[Dockstader]
tt0086050,nm0197354,actress,[Leslie]
tt0086050,nm0199895,actor,[Steve]
tt0086050,nm0001842,actor,[Allan]
tt0086050,nm0329826,actor,[Barlow]
tt0086050,nm0086329,actor,[Coroner]
tt0086050,nm0572951,director,\N
tt0086050,nm0775512,director,\N
tt0086058,nm0000442,actor,[John Tanner]
tt0086058,nm0000457,actor,[Lawrence Fassett]
tt0086058,nm0005266,actor,[Bernard Osterman]
tt0086058,nm0000454,actor,[Richard Tremayne]
tt0086058,nm0001697,actor,[Joseph Cardone]
tt0086058,nm0001236,actress,[Ali Tanner]
tt0086058,nm0001726,actress,[Virginia Tremayne]
tt0086058,nm0946720,actress,[Betty Cardone]
tt0086058,nm0450687,actor,[Walter Stennings]
tt0086058,nm0823480,actor,[Steve Tanner]
tt0086058,nm0001603,director,\N
tt0086066,nm0001367,actor,[Ponyboy Curtis]
tt0086066,nm0000369,actor,[Dallas Winston]
tt0086066,nm0001494,actor,[Johnny Cade]
tt0086066,nm0000664,actor,[Darrel Curtis]
tt0086066,nm0000507,actor,[Sodapop Curtis]
tt0086066,nm0000389,actor,[Two-Bit Matthews]
tt0086066,nm0000129,actor,[Steve Randle]
tt0086066,nm0936780,actor,[Tim Shepard]
tt0086066,nm0000178,actress,[Cherry Valance]
tt0086066,nm0308161,actor,[Bob Sheldon]
tt0086066,nm0000338,director,\N
tt0086079,nm0002010,actor,[Michel Taupin]
tt0086079,nm0301556,actor,[Jean-Robert Bourdelle]
tt0086079,nm0320801,actor,[Le général Herman Spontz]
tt0086079,nm0432040,actor,[Adolfo Ramirez]
tt0086079,nm0483776,actor,"[Guy-Hubert Bourdelle, dit Super-Résistant]"
tt0086079,nm0491763,actress,[Bernadette Bourdelle]
tt0086079,nm0537571,actress,[Héléna Bourdelle]
tt0086079,nm0898317,actor,[Le maréchal Ludwig Von Apfelstrudel]
tt0086079,nm0001929,actress,[La pharmacienne]
tt0086079,nm0003508,actor,[Le père Leboeuf]
tt0086079,nm0688585,director,\N
tt0086087,nm0486496,actress,[Pauline]
tt0086087,nm0231319,actress,[Marion]
tt0086087,nm0339621,actor,[Pierre]
tt0086087,nm0040545,actor,[Henri]
tt0086087,nm0004490,actor,[Sylvain]
tt0086087,nm0703302,actress,[Louisette]
tt0086087,nm0100292,actress,[Marie]
tt0086087,nm0275093,actor,[Sylvain's Friend]
tt0086087,nm0006445,director,\N
tt0086102,nm0001979,actor,[Tommy Woodcock]
tt0086102,nm0606688,actress,[Bea Davis]
tt0086102,nm0891074,actor,[Harry Telford]
tt0086102,nm0207670,actress,[Vi Telford]
tt0086102,nm0500038,actor,[Dave Davis]
tt0086102,nm0050482,actor,[Lachlan McKinnon]
tt0086102,nm0822765,actor,[Eric Connolly]
tt0086102,nm0925970,actor,[Bert Wolfe]
tt0086102,nm0344188,actor,[William Nielsen]
tt0086102,nm0604976,actor,['Cashy' Martin]
tt0086102,nm0934578,director,\N
tt0086104,nm0544432,actor,[Paco]
tt0086104,nm0148992,actor,[Evaristo Torrecuadrada]
tt0086104,nm0409981,actor,[Martín Aramendía]
tt0086104,nm0760640,actor,[Mikel Orbea]
tt0086104,nm0016286,actress,[Betty]
tt0086104,nm0034773,actress,[Eulalia]
tt0086104,nm0596913,actress,[Pilar]
tt0086104,nm0631360,actor,[Teniente Alcántara]
tt0086104,nm0109131,actor,[Coronel]
tt0086104,nm0718245,actor,[Juanra Ramírez]
tt0086104,nm0407061,director,\N
tt0086112,nm0000177,actor,[The Pirate King]
tt0086112,nm0001450,actress,[Ruth]
tt0086112,nm0740168,actress,[Mabel]
tt0086112,nm0741394,actor,[Major-General]
tt0086112,nm0809688,actor,[Frederic]
tt0086112,nm0044283,actor,[Sergeant]
tt0086112,nm0369033,actor,[Samuel]
tt0086112,nm0359264,actor,[Samuel]
tt0086112,nm0038037,actor,[Pirate]
tt0086112,nm0039715,actor,[Pirate]
tt0086112,nm0494879,director,\N
tt0086113,nm0811586,actor,[Jamie Benjamin]
tt0086113,nm0253479,actress,[Sandy O'Reilly]
tt0086113,nm0810500,actress,[Mrs. Lynde]
tt0086113,nm0391145,actress,[Marg Livingstone]
tt0086113,nm0042578,actor,[Library Janitor]
tt0086113,nm0696230,actress,[Mrs. Benjamin]
tt0086113,nm0342570,actor,[Freddy]
tt0086113,nm0773245,actress,[Christina]
tt0086113,nm0841949,actress,[Abergail]
tt0086113,nm0066097,actress,[Louise]
tt0086113,nm0499641,director,\N
tt0086129,nm0597517,actor,[Pee Wee]
tt0086129,nm0461129,actor,[Tommy]
tt0086129,nm0380628,actor,[Billy]
tt0086129,nm0934059,actor,[Mickey]
tt0086129,nm0642429,actor,[Tim]
tt0086129,nm0304393,actor,[Meat]
tt0086129,nm0402895,actress,[Wendy]
tt0086129,nm0173082,actor,[Brian]
tt0086129,nm0663878,actress,[Balbricker]
tt0086129,nm0750327,actor,[John Henry]
tt0086129,nm0163706,director,\N
tt0086135,nm0175060,actor,[Mike Ross]
tt0086135,nm0778634,actress,[Dr. Cathy Rollins]
tt0086135,nm0268094,actor,[Mohammed]
tt0086135,nm0268094,actor,[Washington]
tt0086135,nm1224464,actor,[Klaus Nemnez]
tt0086135,nm0711501,actor,[Bill Cook]
tt0086135,nm0086010,actor,[Frank]
tt0086135,nm0056201,actor,[Crystal Skull]
tt0086135,nm0385253,actor,[Prof. Peter Saunders]
tt0086135,nm0600007,actor,[George]
tt0086135,nm0811714,actor,[James]
tt0086135,nm0219959,director,\N
tt0086136,nm0111111,actress,[Caroline]
tt0086136,nm0000872,actor,[Jordan]
tt0086136,nm0335770,actress,[Julia]
tt0086136,nm0778327,actress,[Dorothée]
tt0086136,nm0000322,actress,[Hélène]
tt0086136,nm0346980,actor,[Etienne]
tt0086136,nm0293889,actor,[Raoul]
tt0086136,nm0155146,actor,[Max]
tt0086136,nm0549659,actor,[Pierre-Albert]
tt0086136,nm0182389,actress,[Agathe]
tt0086136,nm0357807,director,\N
tt0086137,nm0862139,actress,[Nancy]
tt0086137,nm0094047,actor,[Joel]
tt0086137,nm0504681,actress,[Bobbie]
tt0086137,nm1890223,actor,[Skip]
tt0086137,nm0304439,actress,[Gail]
tt0086137,nm0920788,actor,[Greg]
tt0086137,nm0098311,actor,[Mark O'Brien]
tt0086137,nm0001067,actor,[Lester Tile]
tt0086137,nm0402766,actress,[Mary Sylvester]
tt0086137,nm0370806,actor,[Frank Sylvester]
tt0086137,nm0113499,director,\N
tt0086141,nm0368745,actor,[Dan]
tt0086141,nm0001464,actress,[Carrie]
tt0086141,nm0768334,actor,[Kleel]
tt0086141,nm0640990,actor,[Malachi]
tt0086141,nm0153186,actor,[The Greenman]
tt0086141,nm0376280,actor,[Dr Hartmann]
tt0086141,nm0886196,actor,[The Manbeast]
tt0086141,nm0852741,actor,[Vosk]
tt0086141,nm0008933,actress,[Shareen]
tt0086141,nm0806822,actor,[Head Trader]
tt0086141,nm0545169,director,\N
tt0086143,nm0000121,actress,[Christine]
tt0086143,nm0751018,actress,[Jordan]
tt0086143,nm0000546,actor,[Jim]
tt0086143,nm0957905,actor,[Bubba]
tt0086143,nm0752539,actress,[Miss Dutchbok]
tt0086143,nm0001849,actress,[Betsy]
tt0086143,nm0001827,actor,[Chauncey]
tt0086143,nm0000482,actress,[Ms. Copuletta]
tt0086143,nm0697676,actor,[Roy]
tt0086143,nm0515472,actress,[Rita]
tt0086143,nm0085457,director,\N
tt0086148,nm0756033,actor,[Duke Togo]
tt0086148,nm0756033,actor,[Golgo 13]
tt0086148,nm0623214,actor,[Leonard Dawson]
tt0086148,nm0297847,actress,[Cindy]
tt0086148,nm0866729,actor,[Bob Bragan]
tt0086148,nm0462017,actor,[General T. Jefferson]
tt0086148,nm0616196,actress,[Laura Dawson]
tt0086148,nm0866753,actor,[Robert Dawson]
tt0086148,nm0793550,actor,[Pago]
tt0086148,nm0623220,actor,[Bishop Moretti]
tt0086148,nm0157126,actor,[The Clockmaker]
tt0086148,nm0223411,director,\N
tt0086153,nm0221903,actress,[Carmen X]
tt0086153,nm0094782,actor,[Joseph]
tt0086153,nm0746021,actress,[Claire]
tt0086153,nm0644023,actor,[Gang leader]
tt0086153,nm0152689,actor,\N
tt0086153,nm0509429,actor,[Bodyguard]
tt0086153,nm0060523,actor,[Hotel valet]
tt0086153,nm0320762,actor,[Fred]
tt0086153,nm0737687,actress,\N
tt0086153,nm0238811,actress,[Wet nurse]
tt0086153,nm0000419,director,\N
tt0086154,nm0000578,actor,[Norman Bates]
tt0086154,nm0587256,actress,[Lila]
tt0086154,nm0000672,actress,[Mary]
tt0086154,nm0005162,actor,[Dr. Raymond]
tt0086154,nm0001240,actor,[Toomey]
tt0086154,nm0318761,actor,[Sheriff Hunt]
tt0086154,nm0117267,actress,[Mrs. Spool]
tt0086154,nm0115067,actor,[Statler]
tt0086154,nm0366732,actor,[Judge]
tt0086154,nm0307600,actress,[Myrna]
tt0086154,nm0002207,director,\N
tt0086176,nm0217260,actor,[Kurt]
tt0086176,nm0314250,actress,[Chocolate]
tt0086176,nm0889242,actor,[Taurus]
tt0086176,nm0290549,actor,[Video]
tt0086176,nm0321907,actress,[Myrna]
tt0086176,nm0107861,actor,[Lucifer]
tt0086176,nm0518361,actor,[Deus]
tt0086176,nm0524570,actor,[Duke]
tt0086176,nm0494898,actress,[Diana]
tt0086176,nm0294021,actor,[Noah]
tt0086176,nm0559769,director,\N
tt0086182,nm0502845,actress,[Marika]
tt0086182,nm0436156,actor,[Babis]
tt0086182,nm0542375,actor,[Giorgakis]
tt0086182,nm0063274,actress,[Andriana]
tt0086182,nm0227302,actor,[Panagis]
tt0086182,nm0957893,actor,[Thomas]
tt0086182,nm0879314,actor,[Giannis]
tt0086182,nm0889149,actress,[Roza]
tt0086182,nm1671046,actress,[Matina]
tt0086182,nm0561380,actor,[Fondas]
tt0086182,nm0002948,director,\N
tt0086189,nm0000273,actor,[Captain Invincible]
tt0086189,nm0000489,actor,[Mr. Midnight]
tt0086189,nm0280553,actress,[Patty Patria]
tt0086189,nm0402730,actor,[Tupper]
tt0086189,nm0402730,actor,[Coach]
tt0086189,nm0665327,actor,[President]
tt0086189,nm0034541,actor,[Italian Salesman]
tt0086189,nm0089944,actor,[Deli Owner]
tt0086189,nm0113238,actress,[Tour Guide]
tt0086189,nm0191504,actor,[Italian Man]
tt0086189,nm0226583,actor,[Lawyer]
tt0086189,nm0602333,director,\N
tt0086190,nm0000434,actor,[Luke Skywalker]
tt0086190,nm0000148,actor,[Han Solo]
tt0086190,nm0000402,actress,[Princess Leia]
tt0086190,nm0001850,actor,[Lando Calrissian]
tt0086190,nm0000355,actor,[C-3PO]
tt0086190,nm0562679,actor,[Chewbacca]
tt0086190,nm0789970,actor,[Anakin Skywalker]
tt0086190,nm0001519,actor,[The Emperor]
tt0086190,nm0000568,actor,[Yoda]
tt0086190,nm0000469,actor,[Darth Vader]
tt0086190,nm0549658,director,\N
tt0086192,nm0467563,actor,[Cho Osaki]
tt0086192,nm0467563,actor,[Black Ninja]
tt0086192,nm0899918,actor,[Dave Hatcher]
tt0086192,nm0296901,actor,[Lieutenant Dime]
tt0086192,nm0730838,actor,[Braden]
tt0086192,nm0002869,actor,[Caifano]
tt0086192,nm0651930,actress,[Grandmother]
tt0086192,nm0274014,actress,[Cathy]
tt0086192,nm0467559,actor,[Kane Osaki]
tt0086192,nm0483767,actor,[Joe]
tt0086192,nm0359023,actor,[Detective Rios]
tt0086192,nm0278735,director,\N
tt0086197,nm0001731,actor,[Chuck Yeager]
tt0086197,nm0001277,actor,[Alan Shepard]
tt0086197,nm0000438,actor,[John Glenn]
tt0086197,nm0000598,actor,[Gordon Cooper]
tt0086197,nm0911542,actor,[Gus Grissom]
tt0086197,nm0001347,actress,[Glennis Yeager]
tt0086197,nm0822535,actress,[Pancho Barnes]
tt0086197,nm0001021,actress,[Betty Grissom]
tt0086197,nm0715622,actress,[Trudy Cooper]
tt0086197,nm0667182,actor,[Deke Slayton]
tt0086197,nm0442241,director,\N
tt0086199,nm0865647,actor,[Antti Rahikainen]
tt0086199,nm0784648,actress,[Eeva Laakso]
tt0086199,nm0631741,actor,[Rikostarkastaja Pennanen]
tt0086199,nm0491347,actor,[Osastopäällikkö Heinonen]
tt0086199,nm0876754,actor,[Komisario Snellman]
tt0086199,nm0671231,actor,[Nikander]
tt0086199,nm1489341,actor,[Ravintolayhtyeen laulaja]
tt0086199,nm0383220,actor,[Pianisti]
tt0086199,nm0501486,actor,[Rumpali]
tt0086199,nm0815250,actor,[Sormunen]
tt0086199,nm0442454,director,\N
tt0086200,nm0000129,actor,[Joel]
tt0086200,nm0000360,actress,[Lana]
tt0086200,nm0001592,actor,[Guido]
tt0086200,nm0557956,actor,[Rutherford]
tt0086200,nm0001621,actor,[Barry]
tt0086200,nm0035664,actor,[Miles Dalby]
tt0086200,nm0699425,actor,[Joel's Father]
tt0086200,nm0140848,actress,[Joel's Mother]
tt0086200,nm0199418,actress,[Vicki]
tt0086200,nm0768620,actor,[Glenn]
tt0086200,nm0001887,director,\N
tt0086203,nm0290475,actor,[Mok]
tt0086203,nm0494432,actor,[Omar]
tt0086203,nm0757632,actor,[Omar]
tt0086203,nm0738751,actress,[Angel]
tt0086203,nm0486358,actress,[Mok's Computer]
tt0086203,nm0377243,actor,[Dizzy]
tt0086203,nm0240437,actor,[Stretch]
tt0086203,nm0240437,actor,[Zip]
tt0086203,nm0927770,actor,[Toad]
tt0086203,nm0864438,actor,[Sleazy]
tt0086203,nm0122645,actor,[Quadhole]
tt0086203,nm0122645,actor,[1st Radio Announcer]
tt0086203,nm0807749,director,\N
tt0086205,nm0001545,actor,[Jason]
tt0086205,nm0005460,actress,[Phoebe]
tt0086205,nm0827973,actress,[Blanche]
tt0086205,nm0251733,actress,[Allison]
tt0086205,nm0235228,actress,[Kate]
tt0086205,nm0500038,actor,[Leo]
tt0086205,nm0356856,actress,[Maid]
tt0086205,nm0516948,actor,[Minister]
tt0086205,nm0384882,actress,[Young Woman]
tt0086205,nm0350241,actor,[Timmy (6)]
tt0086205,nm0002137,director,\N
tt0086213,nm0128161,actor,[José Assam dit Jo]
tt0086213,nm0529587,actress,[M'Man Tine]
tt0086213,nm0781144,actor,[Médouze]
tt0086213,nm0076002,actor,[Monsieur Saint-Louis]
tt0086213,nm0153028,actor,[Le Gereur]
tt0086213,nm0220978,actress,[La mère de Léopold]
tt0086213,nm0267959,actress,[Madame Saint-Louis]
tt0086213,nm0578300,actor,[Monsieur Roc - l'instituteur]
tt0086213,nm0597424,actor,[Douze Orteils]
tt0086213,nm0657485,actor,[Carmen]
tt0086213,nm0657484,director,\N
tt0086216,nm0000369,actor,[Rusty James]
tt0086216,nm0000620,actor,[The Motorcycle Boy]
tt0086216,nm0000178,actress,[Patty]
tt0086216,nm0000454,actor,[Father]
tt0086216,nm0769311,actress,[Cassandra]
tt0086216,nm0001759,actor,[Steve]
tt0086216,nm0000115,actor,[Smokey]
tt0086216,nm0001606,actor,[B.J. Jackson]
tt0086216,nm0000401,actor,[Midget]
tt0086216,nm0810342,actor,[Patterson the Cop]
tt0086216,nm0000338,director,\N
tt0086230,nm0352032,actor,[K. Somprakash 'Somu']
tt0086230,nm0004437,actress,[Nehalata Malhotra 'Reshmi']
tt0086230,nm0004109,actor,[Balua]
tt0086230,nm0810426,actress,[Soni]
tt0086230,nm0656865,actor,[Paintal]
tt0086230,nm0221216,actor,[J.K. Malhotra]
tt0086230,nm0451864,actor,[Police Inspector David]
tt0086230,nm2955046,actor,\N
tt0086230,nm0083238,actor,[Shamu]
tt0086230,nm0592789,actress,[Somu's Neighbor 'Nani']
tt0086230,nm0536818,director,\N
tt0086231,nm0352032,actor,[Balakrishna]
tt0086231,nm0419685,actress,[Madhavi]
tt0086231,nm0764871,actor,[Ragupathy]
tt0086231,nm0004465,actress,[Sailaja]
tt0086231,nm0710037,actor,\N
