tconst,nconst,category,characters
tt0003165,nm0577476,actor,[Jérôme Fandor]
tt0003165,nm0525283,actor,[Jacques Dollon]
tt0003165,nm0525414,actor,[Thomery]
tt0003165,nm1207319,actor,[Le gardien Nibet]
tt0003165,nm0244765,actor,[Le chef du service anthropométrique]
tt0003165,nm0137288,actress,[Lady Beltham]
tt0003165,nm0264710,actress,[Elisabeth Dollon]
tt0003165,nm0264491,actress,[La princesse Sonia Danidoff]
tt0003165,nm0275421,director,\N
tt0003419,nm0917467,actor,"[Balduin, a Student]"
tt0003419,nm0074186,actress,[Countess Margit von Schwarzenberg]
tt0003419,nm0758802,actress,"[Lyduschka, a Gypsy Girl]"
tt0003419,nm0332024,actor,"[Scapinelli, an Old Sorcerer]"
tt0003419,nm0477996,actor,"[Count von Schwarzenberg, Margit's Father]"
tt0003419,nm0917744,actor,"[Baron Waldis-Schwarzenberg, Margit's Cousin, betrothed]"
tt0003419,nm0263912,director,\N
tt0003419,nm0753233,director,\N
tt0003643,nm0910400,actor,[The Nephew]
tt0003643,nm0014894,actor,[The Uncle]
tt0003643,nm0842239,actress,[Anabel - The Nephew's Sweetheart]
tt0003643,nm0797094,actor,[The Italian]
tt0003643,nm0507635,actor,[The Detective]
tt0003643,nm0550615,actress,[The Maid]
tt0003643,nm0366008,actor,[The Grocery Boy]
tt0003643,nm0073239,actor,[The Detective and Pan]
tt0003643,nm0189684,actress,[The Sweetheart's Mother]
tt0003643,nm0519227,actor,[The Detective]
tt0003643,nm0000428,director,\N
tt0003740,nm0021935,actress,[Sophonisba - Hasdrubal's Daughter]
tt0003740,nm0702894,actress,[Cabiria - also called Elissa]
tt0003740,nm0656034,actor,[Maciste - Axilla's Slave]
tt0003740,nm0146028,actress,[Cabiria da piccola]
tt0003740,nm0146028,actress,[as a Child]
tt0003740,nm0544842,actress,[Croessa - Cabiria's Nurse]
tt0003740,nm0856422,actor,[Karthalo - the High Priest]
tt0003740,nm0610618,actor,[Fulvio 'Fulvius' Axilla]
tt0003740,nm0224122,actor,[Bodastoret - the Innkeeper]
tt0003740,nm0889527,actor,[Hannibal]
tt0003740,nm0202688,actor,[Hasdrubal]
tt0003740,nm0665163,director,\N
tt0003772,nm0681933,actress,[Cinderella]
tt0003772,nm0601698,actor,[Prince Charming]
tt0003772,nm0894679,actress,[Stepmother]
tt0003772,nm0933448,actress,[Stepsister]
tt0003772,nm0138822,actress,[Stepsister]
tt0003772,nm0174485,actor,[The King]
tt0003772,nm0545147,actress,[Fairy Godmother]
tt0003772,nm0532996,actor,[Undetermined Role]
tt0003772,nm0532996,actor,[Undetermined Role]
tt0003772,nm0456804,director,\N
tt0003930,nm0622772,actor,[Fantômas]
tt0003930,nm0622772,actor,[Le père Moche]
tt0003930,nm0622772,actor,[Le détective Tom Bob]
tt0003930,nm0577476,actor,"[Jérôme Fandor, journaliste]"
tt0003930,nm0605849,actor,[L'apache Paulet]
tt0003930,nm0137288,actress,[Lady Beltham]
tt0003930,nm0264491,actress,[Princesse Danidoff]
tt0003930,nm0029301,actress,\N
tt0003930,nm0107631,actor,[Inspector Juve]
tt0003930,nm1207319,actor,\N
tt0003930,nm0275421,director,\N
tt0003952,nm0622772,actor,[Fantômas]
tt0003952,nm0622772,actor,[Le juge d'instruction Pradier]
tt0003952,nm0107631,actor,[Inspector Juve]
tt0003952,nm0577476,actor,"[Jérôme Fandor, journaliste]"
tt0003952,nm1266519,actor,[Le marquis de Tergall]
tt0003952,nm0605849,actor,[L'apache Paulet]
tt0003952,nm0551792,actor,[Ribonard]
tt0003952,nm0670870,actress,[La marquise de Tergall]
tt0003952,nm0494137,actress,"[Rosa, la femme de chambre]"
tt0003952,nm0275421,director,\N
tt0004026,nm0917467,actor,[Golem]
tt0004026,nm0301961,actor,[Troedler]
tt0004026,nm0758802,actress,[Jessica]
tt0004026,nm0090104,actor,[Gelehrter]
tt0004026,nm0226278,actor,\N
tt0004026,nm0248125,actor,[Troedler]
tt0004026,nm0862816,actor,\N
tt0004026,nm0917467,director,\N
tt0004181,nm0842239,actress,[Judith]
tt0004181,nm0910400,actor,[Holofernes]
tt0004181,nm0550615,actress,[Naomi]
tt0004181,nm0366008,actor,[Nathan - Son of Eliah]
tt0004181,nm0115524,actress,[Marah - Judith's Servant]
tt0004181,nm0001273,actress,[The Young Mother]
tt0004181,nm0487007,actor,[Holofernes' Eunuch Attendant]
tt0004181,nm0051445,actress,[Lead Assyrian Dancer]
tt0004181,nm0321088,actress,[The Crippled Beggar]
tt0004181,nm0002503,actor,[Assyrian Traitor]
tt0004181,nm0000428,director,\N
tt0004465,nm0925310,actress,[Pauline Marvin]
tt0004465,nm0928108,actor,[Harry Marvin]
tt0004465,nm0659947,actor,[Raymond Owen - aka Koerner (re-release)]
tt0004465,nm0430968,actor,[Sanford Marvin - Pauline's Father]
tt0004465,nm0138272,actor,[Hicks - Owen's Henchman]
tt0004465,nm0115446,actor,[Gypsy Leader]
tt0004465,nm0533289,actor,[Blinky Bill - the Pirate]
tt0004465,nm0822060,actor,[Ensign Summers]
tt0004465,nm0940450,actress,[Lucille Sampson]
tt0004465,nm0940450,actress,[Mlle. de Leongeon [Ch. 18]]
tt0004465,nm0048693,actor,\N
tt0004465,nm0309163,director,\N
tt0004465,nm0533289,director,\N
tt0004635,nm0267914,actor,[Capt. James Wynnegate - aka Jim Carston]
tt0004635,nm0758457,actor,[Sir Henry - Earl of Kerhill]
tt0004635,nm0455612,actress,[Lady Diana - Countess of Kerhill]
tt0004635,nm0277317,actress,[The Dowager Lady Elizabeth Kerhill]
tt0004635,nm0298243,actress,[Lady Mabel Wynnegate]
tt0004635,nm0934969,actress,[Nat-U-Ritch]
tt0004635,nm0461620,actor,[Sir John]
tt0004635,nm0598767,actor,[Mr. Petrie]
tt0004635,nm0211329,actress,[Hal]
tt0004635,nm0350628,actor,[Sir John Applegate]
tt0004635,nm0002177,director,\N
tt0004635,nm0001124,director,\N
tt0004707,nm0000122,actor,[The City Slicker]
tt0004707,nm0237597,actress,[Tillie]
tt0004707,nm0635667,actress,[Mabel]
tt0004707,nm0841501,actor,[Tillie's Father]
tt0004707,nm0071658,actor,[Douglas Banks - Tillie's Millionaire Uncle]
tt0004707,nm0071658,actor,[1st Restaurant Proprietor]
tt0004707,nm0174682,actor,[Mr. Whoozis]
tt0004707,nm0174682,actor,[Singing Waiter]
tt0004707,nm0016744,actor,[Party Guest]
tt0004707,nm0016744,actor,[Cop]
tt0004707,nm0020914,actress,[Prison Matron]
tt0004707,nm0020914,actress,[Restaurant Patron]
tt0004707,nm0020914,actress,[Guest]
tt0004707,nm0071616,actress,[Maid]
tt0004707,nm0071616,actress,[Party Guest]
tt0004707,nm0096094,actor,[Policeman]
tt0004707,nm0784407,director,\N
tt0004972,nm0001273,actress,[Elsie - Stoneman's Daughter]
tt0004972,nm0550615,actress,[Flora Cameron - The Pet Sister]
tt0004972,nm0910400,actor,[Col. Ben Cameron aka The Little Colonel]
tt0004972,nm0178270,actress,[Margaret Cameron - The Elder Sister]
tt0004972,nm0017488,actress,[Lydia Brown - Stoneman's Mulatto Housekeeper]
tt0004972,nm0507635,actor,[Hon. Austin Stoneman - Leader of the House]
tt0004972,nm0797094,actor,[Silas Lynch - Mulatto Lieut. Governor]
tt0004972,nm0519227,actor,[Gus - A Renegade Negro]
tt0004972,nm0366008,actor,[Tod - Stoneman's Younger Son]
tt0004972,nm0717468,actor,[Jeff - The Blacksmith]
tt0004972,nm0000428,director,\N
tt0005060,nm0268125,actress,[Carmen]
tt0005060,nm0717468,actor,[Don José]
tt0005060,nm0003124,actor,[Escamillo]
tt0005060,nm0139356,actor,[Pastia]
tt0005060,nm0255420,actor,[Morales]
tt0005060,nm0534221,actress,[Gypsy Girl]
tt0005060,nm0454458,actress,[Gypsy Girl]
tt0005060,nm0114307,actor,[Garcia]
tt0005060,nm0238061,actor,\N
tt0005060,nm0369058,actor,[Spectator at Bullfight]
tt0005060,nm0001124,director,\N
tt0005078,nm0911531,actress,[Edith Hardy]
tt0005078,nm0370564,actor,[Hishuru Tori (original release)]
tt0005078,nm0370564,actor,[Haka Arakau (in 1918 re-release)]
tt0005078,nm0212797,actor,[Richard Hardy]
tt0005078,nm0624735,actor,[Jones]
tt0005078,nm0007855,actor,[Tori's Valet]
tt0005078,nm0648632,actor,[District Attorney]
tt0005078,nm0157509,actress,[Mrs. Reynolds]
tt0005078,nm0930051,actor,[Courtroom Judge]
tt0005078,nm0369058,actor,[Courtroom Spectator]
tt0005078,nm0478890,actor,[Courtroom Spectator]
tt0005339,nm0000847,actress,[The Vampire]
tt0005339,nm0430968,actor,[John Schuyler - The Husband]
tt0005339,nm0294289,actress,[The Wife]
tt0005339,nm0021471,actress,[The Wife's Sister]
tt0005339,nm0388209,actress,[The Child]
tt0005339,nm0115446,actor,[The Friend]
tt0005339,nm0072269,actor,[Reginald Parmalee - One of the Vampire's Victims]
tt0005339,nm0301888,actress,[The Doctor's Fiancee]
tt0005339,nm0288616,actor,[The Doctor]
tt0005339,nm0354878,actor,[Young Man at Wild Party]
tt0005916,nm0689808,actor,[Andrei Bagrov]
tt0005916,nm0707564,actress,"[Kapitolina Markovna, his aunt]"
tt0005916,nm0179028,actress,[Zoya Kadmina]
tt0005916,nm0149873,actress,[Her mother]
tt0005916,nm0311492,actress,[Her sister]
tt0005916,nm0440434,actress,[Princess Tarskaya]
tt0005916,nm0038291,actor,[Andrei's friend]
tt0005916,nm0061955,director,\N
tt0005960,nm0271503,actor,[Owen - Age 25]
tt0005960,nm0632160,actress,[Marie Deering]
tt0005960,nm0790704,actor,[Skinny - One of the Gang]
tt0005960,nm0361882,actor,[District Attorney Ames]
tt0005960,nm0546121,actor,[Jim Conway]
tt0005960,nm0922987,actress,[Maggie Conway]
tt0005960,nm0564882,actor,[Owen - Age 10]
tt0005960,nm0566745,actor,[Owen - Age 17]
tt0005960,nm0055332,actress,[Woman]
tt0005960,nm0245802,actor,[Drunk Friend of Jim Conway]
tt0005960,nm0909825,director,\N
tt0006206,nm0615736,actress,[Irma Vep]
tt0006206,nm0559013,actor,[Philippe Guérande]
tt0006206,nm0529695,actor,[Oscar Mazamette]
tt0006206,nm0043923,actor,[Le Grand Vampire]
tt0006206,nm0380742,actor,[Juan-José Moréno]
tt0006206,nm0380742,actor,[Brichonnet]
tt0006206,nm0621051,actress,[Marfa Koutiloff (episode II)]
tt0006206,nm0137288,actress,[L'Andalouse]
tt0006206,nm0218003,actress,[Fleur-de-Lys]
tt0006206,nm1333845,actress,[Danseuse vampire]
tt0006206,nm0275494,actor,[(episode V: L'évasion du mort)]
tt0006206,nm0275421,director,\N
tt0006333,nm0392709,actor,[Capt. Nemo]
tt0006333,nm0360132,actor,[Prof. Aronnax]
tt0006333,nm0671728,actress,[Aronnax's Daughter]
tt0006333,nm0072911,actor,[Ned Land]
tt0006333,nm0601596,actor,[Lt. Bond]
tt0006333,nm0301187,actress,[A Child of Nature]
tt0006333,nm0186232,actor,[Cyrus Harding]
tt0006333,nm0920607,actor,[Charles Denver]
tt0006333,nm0018584,actress,[Prince Daaker's Daughter - as a Child]
tt0006333,nm0164599,actor,[Pencroft]
tt0006333,nm0665737,director,\N
tt0006780,nm0366586,actor,[Blaze Tracy]
tt0006780,nm0930290,actress,[Faith Henley]
tt0006780,nm0822060,actor,[Rev. Robert Henley]
tt0006780,nm0391128,actor,[Silk Miller]
tt0006780,nm0571770,actor,[A Clergyman]
tt0006780,nm0121706,actor,[Zeb Taylor]
tt0006780,nm0322170,actress,[Dolly]
tt0006780,nm0318105,actor,[Rowdy Townsman]
tt0006780,nm0380965,actor,[Bartender]
tt0006780,nm1287490,actor,[Tracy's Horse]
tt0006780,nm0842521,director,\N
tt0006864,nm0001273,actress,[The Woman Who Rocks the Cradle]
tt0006864,nm0001273,actress,[Eternal Mother]
tt0006864,nm0366008,actor,[The Boy]
tt0006864,nm0550615,actress,[The Dear One]
tt0006864,nm0877548,actor,[The Dear One's Father]
tt0006864,nm0208659,actor,[Arthur Jenkins]
tt0006864,nm0507849,actress,[Mary Jenkins]
tt0006864,nm0017488,actress,[Uplifter]
tt0006864,nm0913432,actress,[Uplifter]
tt0006864,nm0255466,actress,[Uplifter]
tt0006864,nm1026284,actress,[Uplifter]
tt0006864,nm0000428,director,\N
tt0006886,nm0187612,actor,[Jacques de Tremeuse aka Judex]
tt0006886,nm0615736,actress,[Diana Monti aka Marie Verdier]
tt0006886,nm0100270,actor,[Le môme Réglisse]
tt0006886,nm0559013,actor,[Roger de Tremeuse]
tt0006886,nm0584837,actor,[Pierre Kerjean]
tt0006886,nm0201254,actress,[Comtesse de Tremeuse]
tt0006886,nm0029301,actress,[Jacqueline Aubry]
tt0006886,nm0163549,actress,[Gisèle]
tt0006886,nm0222170,actor,[Robert Moralés]
tt0006886,nm0281270,actor,[Vicomte de la Rochefontaine]
tt0006886,nm0275421,director,\N
tt0008443,nm0681933,actress,[Gwendolyn 'Gwen']
tt0008443,nm0871337,actress,[Gwendolyn's Mother]
tt0008443,nm0919966,actor,[Gwendolyn's Father]
tt0008443,nm0265469,actress,[Jane]
tt0008443,nm0569466,actor,[The Plumber]
tt0008443,nm0478487,actor,[The Organ Grinder]
tt0008443,nm0365042,actress,[Miss Royale]
tt0008443,nm0185803,actor,[Thomas]
tt0008443,nm0028658,actor,[Potter]
tt0008443,nm0697944,actor,[The Doctor]
tt0008443,nm0869665,director,\N
tt0008663,nm0803705,actor,[Terje Vigen]
tt0008663,nm0265890,actor,[The Lord]
tt0008663,nm0258611,actress,[The Lady]
tt0008663,nm0403851,actress,[Mrs. Vigen]
tt0008663,nm0009061,actor,[Fisherman]
tt0008663,nm0137320,actress,[Villager]
tt0008663,nm0147761,actress,[Wife]
tt0008663,nm0252476,actor,[Prisoner]
tt0008663,nm0253307,actor,[Terje's Friend]
tt0008663,nm0280759,actor,[Fisherman at the Beach]
tt0008663,nm0803705,director,\N
tt0008879,nm0803705,actor,[Outlaw]
tt0008879,nm0803705,actor,[Kári]
tt0008879,nm0258611,actress,[Halla the Widow]
tt0008879,nm0252476,actor,[Arnes the Immigrant Worker]
tt0008879,nm0014363,actor,"[Bailiff Björn Bergstéinsson, Halla's Brother-in-law]"
tt0008879,nm0874799,actress,"[Gudfinna, Halla's Farm Worker]"
tt0008879,nm0489296,actor,[Bjarni Sveinbjörnsson]
tt0008879,nm0738553,actor,[Halla's Farm Worker]
tt0008879,nm0909436,actor,[Halla's Farm Worker Who Denounces the Outlaw]
tt0008879,nm0280759,actor,[Churchgoer]
tt0008879,nm0137320,actress,[Churchgoer]
tt0008879,nm0803705,director,\N
tt0008891,nm0068818,actress,[Mytyl]
tt0008891,nm0532031,actor,[Tyltyl]
tt0008891,nm0715410,actor,[Daddy Tyl]
tt0008891,nm0523317,actress,[Mummy Tyl]
tt0008891,nm0343513,actor,[Grandpa Gaffer Tyl]
tt0008891,nm0026716,actress,[Granny Tyl]
tt0008891,nm0253815,actor,[Widow Berlingot]
tt0008891,nm0080628,actress,[Widow Berlingot's Daughter]
tt0008891,nm0177164,actress,[Fairy Berylune]
tt0008891,nm0528931,actress,[Light]
tt0008891,nm0869665,director,\N
tt0009150,nm0001273,actress,[The Girl - Marie Stephenson]
tt0009150,nm0321088,actress,[The Little Disturber]
tt0009150,nm0366008,actor,[The Boy - Douglas Gordon Hamilton]
tt0009150,nm0504551,actor,[The Grandfather]
tt0009150,nm0189684,actress,[The Mother]
tt0009150,nm0181809,actor,[The Father of the Boy]
tt0009150,nm0115524,actress,[The Mother of the Boy]
tt0009150,nm0018273,actor,[The Boy's Littlest Brother]
tt0009150,nm0256556,actor,[The Boy's Other Brother]
tt0009150,nm0547967,actor,[The Boy's Other Brother]
tt0009150,nm0000428,director,\N
tt0009369,nm0635667,actress,[Mickey]
tt0009369,nm0629589,actor,[Joe Meadows]
tt0009369,nm0479126,actress,[Mickey's Aunt - Mrs. Geoffrey Drake]
tt0009369,nm0168595,actor,[Reggie Drake]
tt0009369,nm0244030,actress,[Elsie Drake]
tt0009369,nm0643048,actor,[Herbert Thornhill]
tt0009369,nm0448366,actor,[Tom Rawlings]
tt0009369,nm0222367,actress,[Minnie]
tt0009369,nm0096094,actor,[Stage Driver]
tt0009369,nm0173452,actor,[Butler]
tt0009369,nm0428059,director,\N
tt0009369,nm0949648,director,\N
tt0009652,nm0681933,actress,[Miss Stella Maris]
tt0009652,nm0681933,actress,[Unity Blake]
tt0009652,nm0914003,actress,[Lady Eleanor Blount - aka Aunt Julia]
tt0009652,nm0822059,actor,[Sir Oliver Blount]
tt0009652,nm0853604,actor,[John Risca - also Spelled Riska]
tt0009652,nm0543583,actress,[Louisa Risca - also Spelled Louise Riska]
tt0009652,nm0189684,actress,[Aunt Gladys Linden]
tt0009652,nm0174790,actress,[The Nurse]
tt0009652,nm1275393,actor,[The Sennett Dog]
tt0009652,nm0167032,actor,[The Surgeon]
tt0009652,nm0624714,director,\N
tt0009878,nm0891998,actor,[Paul Körner]
tt0009878,nm0174925,actor,[Körner's Father]
tt0009878,nm0903095,actress,[Körner's Sister]
tt0009878,nm0929700,actress,[Körner's Mother]
tt0009878,nm0686035,actor,[Brother-in-Law]
tt0009878,nm0776458,actor,[Kurt Sivers]
tt0009878,nm0225905,actor,[Sivers' Father]
tt0009878,nm0687223,actress,[Sivers' Mother]
tt0009878,nm0073318,actress,[Else Sivers]
tt0009878,nm0778306,actor,[Franz Bollek]
tt0009878,nm0652650,director,\N
tt0009892,nm0546295,actress,[Aurora]
tt0009892,nm0191899,actor,[Andranik]
tt0009892,nm0632160,actress,[Edith Graham]
tt0009892,nm0605118,actor,[U.S. Ambassador Henry Morgenthau]
tt0009892,nm0922203,actress,\N
tt0009892,nm0078806,actress,\N
tt0009892,nm0163933,actor,\N
tt0009892,nm0203750,actor,\N
tt0009892,nm0227919,actor,\N
tt0009892,nm0565265,actor,\N
tt0009892,nm0002177,director,\N
tt0009893,nm0418131,actor,[Mister Quaker - oyster-king of America]
tt0009893,nm0652661,actress,[Ossi - Quaker's daughter]
tt0009893,nm0509573,actor,[Prince Nucki]
tt0009893,nm0266254,actor,[Josef - a friend of Nucki]
tt0009893,nm0472174,actor,[Seligsohn - the Matchmaker]
tt0009893,nm0092290,actor,[Conductor]
tt0009893,nm0432721,actor,\N
tt0009893,nm0475470,actress,[Marriage teacher]
tt0009893,nm0667152,actor,\N
tt0009893,nm0728818,actor,[Cook's assistant]
tt0009893,nm0523932,director,\N
tt0009937,nm0208659,actor,[The Husband - Dr. Robert Armstrong]
tt0009937,nm0082537,actress,[The Wife - Margaret Armstrong]
tt0009937,nm0002233,actor,[The Other Man - Lt. Erich von Steuben]
tt0009937,nm0332998,actor,[The Mountain Guide - Sepp Innerkofler]
tt0009937,nm0390345,actress,[The 'Vamp' Waitress]
tt0009937,nm0447726,actress,[A Village Blossom]
tt0009937,nm0314599,actress,[Honeymooner]
tt0009937,nm0674741,actor,[Honeymooner]
tt0009937,nm0191947,actor,[The Village Physician]
tt0009937,nm0280607,actor,[The Village Priest]
tt0009937,nm0002233,director,\N
tt0009968,nm0001273,actress,[Lucy - The Girl]
tt0009968,nm0001932,actor,[Cheng Huan - The Yellow Man]
tt0009968,nm0187981,actor,[Battling Burrows]
tt0009968,nm0397126,actor,[Battling Burrows' Manager]
tt0009968,nm0081361,actor,[Evil Eye]
tt0009968,nm0073239,actor,[The Spying One]
tt0009968,nm0782999,actor,[A Prizefighter]
tt0009968,nm0125330,actor,[Secondary Role]
tt0009968,nm0357590,actor,[Secondary Role]
tt0009968,nm0383278,actor,[London Policeman]
tt0009968,nm0000428,director,\N
tt0010040,nm0681933,actress,[Judy Abbott]
tt0010040,nm0202633,actress,[Mrs. Lippett]
tt0010040,nm0368665,actress,[Miss Pritchard]
tt0010040,nm0501619,actress,[Angelina]
tt0010040,nm0358029,actor,[Jarvis Pendleton]
tt0010040,nm0486041,actress,[Mrs. Pendleton]
tt0010040,nm0100355,actress,[Julia Pendleton]
tt0010040,nm0152297,actress,[Sallie Mc Bride]
tt0010040,nm0624714,actor,[Jimmie Mc Bride]
tt0010040,nm0911433,actress,[Mrs. Semple]
tt0010040,nm0624714,director,\N
tt0010071,nm0223296,actor,[James Denby Porter]
tt0010071,nm0841797,actress,[Leila Porter]
tt0010071,nm0168595,actor,[Schuyler Van Sutphen]
tt0010071,nm0039276,actress,[Mrs. Huckney]
tt0010071,nm0731623,actor,[The Bishop - Rt. Rev. Thomas Thornby]
tt0010071,nm0269671,actress,[Nanette - aka Toodles]
tt0010071,nm0624735,actor,[Butler]
tt0010071,nm0790084,actor,[Faun]
tt0010071,nm0191899,actor,[Undetermined Role]
tt0010071,nm0312238,actor,[Manager of Gambling Club]
tt0010071,nm0001124,director,\N
tt0010247,nm0830862,actor,[Sir Filip]
tt0010247,nm0074129,actor,[Sir Donald]
tt0010247,nm0526234,actor,[Sir Archi]
tt0010247,nm0632163,actor,[Torarin]
tt0010247,nm0782944,actor,[Herr Arne]
tt0010247,nm0782943,actress,[Herr Arne's Wife]
tt0010247,nm0348978,actor,[Priest]
tt0010247,nm0425770,actress,[Elsalill]
tt0010247,nm0745192,actress,[Berghild]
tt0010247,nm0073906,actress,[Landlady]
tt0010247,nm0830249,director,\N
tt0010267,nm0681933,actress,[Amy Burke]
tt0010267,nm0507635,actor,[Alexander Guthrie]
tt0010267,nm0363218,actor,[William Turner]
tt0010267,nm0188248,actor,[John Burke]
tt0010267,nm0380647,actress,[Nora]
tt0010267,nm0033440,actor,[Pat O'Shaughnessy]
tt0010267,nm0203439,actor,[Abram Isaacs]
tt0010267,nm0612039,actor,[The Pugilist]
tt0010267,nm0582209,actor,[Dish Lowry]
tt0010267,nm0386808,actress,[Poor Child]
tt0010267,nm0291548,director,\N
tt0010281,nm0652661,actress,[Ossi]
tt0010281,nm0324506,actor,[Dr. Kersten]
tt0010281,nm0797728,actor,[Counsellor Brockmüller]
tt0010281,nm0475470,actress,[Gouvernante]
tt0010281,nm0418131,actor,\N
tt0010281,nm0523932,director,\N
tt0010307,nm0431069,actor,[Jean Diaz]
tt0010307,nm0221298,actor,[Maria Lazare]
tt0010307,nm0786313,actor,[François Laurin]
tt0010307,nm0349940,actress,[Angele]
tt0010307,nm0202478,actress,[Edith Laurin]
tt0010307,nm0541436,actress,[Jean's Mother]
tt0010307,nm0633300,actress,\N
tt0010307,nm0200267,actor,\N
tt0010307,nm0148242,actor,\N
tt0010307,nm1333756,actor,[Orphan]
tt0010307,nm0304098,director,\N
tt0010323,nm0470328,actor,[Dr. Caligari]
tt0010323,nm0891998,actor,[Cesare]
tt0010323,nm0270415,actor,[Franzis]
tt0010323,nm0196820,actress,[Jane Olsen]
tt0010323,nm0903145,actor,[Alan]
tt0010323,nm0504811,actor,[Dr. Olsen]
tt0010323,nm0459030,actor,[Ein Verbrecher]
tt0010323,nm0459030,actor,[A Criminal]
tt0010323,nm0487085,actor,[Ein Alter Mann]
tt0010323,nm0487085,actor,[An Old Man]
tt0010323,nm0676742,actor,[Ein Junger Arzt]
tt0010323,nm0676742,actor,[A Young Doctor]
tt0010323,nm0720991,actor,[Ein Mörder]
tt0010323,nm0720991,actor,[A Murderer]
tt0010323,nm0927468,director,\N
tt0010418,nm0576762,actor,[William Crichton - The Butler]
tt0010418,nm0731623,actor,[Lord Loam]
tt0010418,nm0369058,actor,[Honorable Ernest Wolley]
tt0010418,nm0128954,actor,[Lord Brockelhurst]
tt0010418,nm0841797,actress,[Lady Mary Lasenby]
tt0010418,nm0497759,actress,[Tweeny - the Scullery Maid]
tt0010418,nm0199841,actress,[The King's Favorite]
tt0010418,nm0269671,actress,[Susan - Maid #2]
tt0010418,nm0200990,actress,[Lady Eileen Duncraigie]
tt0010418,nm0714131,actress,[Lady Agatha Lasenby]
tt0010418,nm0001124,director,\N
tt0010598,nm0583050,actor,[Rigsherre von Sendlingen]
tt0010598,nm0684773,actor,[Franz Victor von Sendlingen]
tt0010598,nm0388713,actor,[Victor von Sendlingen]
tt0010598,nm0422198,actress,[Maika]
tt0010598,nm2542594,actor,[Vice-President Werner]
tt0010598,nm0159886,actor,"[Georg Berger, defense layer]"
tt0010598,nm0710720,actress,[Victorine Lippert]
tt0010598,nm0456595,actress,[Hermine Lippert]
tt0010598,nm0412274,actor,"[Weiden, Victorine's fiancé]"
tt0010598,nm0375250,actor,[Franz]
tt0010598,nm0003433,director,\N
tt0010600,nm0652661,actress,[Ossi - Tochter Hiarius - the Dollmaker's Daughter]
tt0010600,nm0858164,actor,[Lancelot - Neffe von Baron - the Baron's Nephew]
tt0010600,nm0418131,actor,[Puppenfabrikant Hilarius - the Dollmaker]
