tconst,nconst,category,characters
tt0058001,nm0083878,actor,[Starý muz]
tt0058001,nm0463132,actor,[Starý muz]
tt0058001,nm0611096,actor,[Starý muz]
tt0058001,nm0771324,actor,[Starý muz]
tt0058001,nm0831543,actor,[Starý muz]
tt0058001,nm0625866,director,\N
tt0058003,nm0900143,actress,[Giuliana]
tt0058003,nm0001321,actor,[Corrado Zeller]
tt0058003,nm0158026,actor,[Ugo]
tt0058003,nm0883582,actress,[Linda]
tt0058003,nm0719764,actress,[Emilia]
tt0058003,nm0722231,actress,[Telescope operator's wife]
tt0058003,nm0343888,actor,[Max]
tt0058003,nm0058994,actor,[Valerio - Giuliana's son]
tt0058003,nm0136211,actress,[Girl in fable]
tt0058003,nm0096654,actor,\N
tt0058003,nm0000774,director,\N
tt0058006,nm0215805,actor,[Manuel]
tt0058006,nm0535676,actress,[Rosa]
tt0058006,nm0060584,actor,[Corisco]
tt0058006,nm0229489,actor,[Antônio das Mortes]
tt0058006,nm0798408,actor,[Sebastião]
tt0058006,nm0234286,actress,[Dadá]
tt0058006,nm0303611,actor,[Priest]
tt0058006,nm0684619,actor,[Colonel]
tt0058006,nm0740854,actor,[Moraes]
tt0058006,nm1296438,actor,\N
tt0058006,nm0733790,director,\N
tt0058007,nm0355186,actor,[The Great Vorelli]
tt0058007,nm0843213,actor,[Mark English]
tt0058007,nm0738635,actress,[Marianne Horn]
tt0058007,nm0233893,actress,[Magda Cardenas]
tt0058007,nm0629900,actress,[Aunt Eva]
tt0058007,nm0317506,actor,[Bob Garrett]
tt0058007,nm0826749,actor,[Dr. Heller]
tt0058007,nm0212470,actor,[Dr. Keisling]
tt0058007,nm1622575,actor,[Backstage Crew]
tt0058007,nm0047850,actor,[Soldier]
tt0058007,nm0319335,director,\N
tt0058018,nm0001471,actor,[Jerome Littlefield]
tt0058018,nm0268225,actress,[Dr. Jean Howard]
tt0058018,nm0647010,actress,[Susan Andrews]
tt0058018,nm0806041,actor,[Mr. Tuffington]
tt0058018,nm0469574,actress,[Julie Blair]
tt0058018,nm0293466,actress,[Nurse Maggie Higgins]
tt0058018,nm0601111,actor,[Dr. Davenport]
tt0058018,nm0668879,actress,[Mrs. Fuzzibee]
tt0058018,nm0296330,actor,[Board Member]
tt0058018,nm0531490,actor,[Orderly]
tt0058018,nm0850895,director,\N
tt0058019,nm0001148,actor,[2nd Lt. Matthew 'Matt' Hazard]
tt0058019,nm0687189,actress,[Mrs. Kitty Mainwarring]
tt0058019,nm0564223,actress,[Laura Frelief - Quaint's Niece]
tt0058019,nm0339834,actor,[Maj. Gen. Alexander Upton Quaint]
tt0058019,nm0721999,actor,[1st Lt. Teddy Mainwarring]
tt0058019,nm0015391,actor,[Seely Jones]
tt0058019,nm0808949,actor,[Secretary of War]
tt0058019,nm0695489,actor,[Capt. Cedric Gray MD]
tt0058019,nm0732397,actor,[Maj. Hiram Prescott]
tt0058019,nm0054369,actor,[Pvt. Cranshaw]
tt0058019,nm0909825,director,\N
tt0058022,nm0422392,actor,"[tovarish Dynin, nachalnik pionerskogo lagerya]"
tt0058022,nm0017864,actress,[Pionervozhataya Valya]
tt0058022,nm0751881,actor,[Fizruk]
tt0058022,nm0807074,actress,[Doktorsha]
tt0058022,nm0807032,actor,[Zavkhoz pionerskogo lagerya]
tt0058022,nm0467578,actor,[Kostya Inochkin]
tt0058022,nm0094098,actor,"[Venya, barabashchik]"
tt0058022,nm0901542,actress,"[Lera, skomnaya pionerka s kosichkami]"
tt0058022,nm0218228,actor,"[Dima, master gypnosa]"
tt0058022,nm0463783,actor,[Sharafumdinov]
tt0058022,nm0459552,director,\N
tt0058050,nm0662700,actor,[Jeff Nolan]
tt0058050,nm0276065,actress,[Peggy Hatton]
tt0058050,nm0696866,actor,[Quinn Taggart]
tt0058050,nm0910381,actor,[Edgar Otis]
tt0058050,nm0324203,actress,[Violet Courtland]
tt0058050,nm0818214,actor,[Mel Brenard]
tt0058050,nm0657728,actress,[Lorna Brenard]
tt0058050,nm0037393,actor,[Dead Train Driver]
tt0058050,nm0279807,director,\N
tt0058060,nm0907480,actor,[Ensign Frank Pulver]
tt0058060,nm0412322,actor,[Captain Morton]
tt0058060,nm0000527,actor,[Doc]
tt0058060,nm0762378,actor,[Bruno]
tt0058060,nm0674012,actress,[Scotty]
tt0058060,nm0575552,actress,[Head Nurse]
tt0058060,nm0001306,actor,[Billings]
tt0058060,nm0551102,actor,[Carney]
tt0058060,nm0549997,actor,[Dowdy]
tt0058060,nm0641663,actor,[LaSueur]
tt0058060,nm0517597,director,\N
tt0058073,nm0001088,actor,[Baron Frankenstein]
tt0058073,nm0940885,actor,[Zoltan]
tt0058073,nm0483653,actor,[Chief of Police]
tt0058073,nm0255973,actor,[Hans]
tt0058073,nm0928361,actress,[Beggar Girl]
tt0058073,nm0404211,actor,[Burgomaster]
tt0058073,nm0561718,actor,[Priest]
tt0058073,nm0329641,actor,[Drunk]
tt0058073,nm0085831,actor,[Policeman]
tt0058073,nm0176620,actor,[Policeman]
tt0058073,nm0005711,director,\N
tt0058083,nm0000020,actor,[The President]
tt0058083,nm0000527,actor,[Dr. Groeteschele]
tt0058083,nm0915851,actor,[Col. Cascio]
tt0058083,nm0641397,actor,[Gen. Black]
tt0058083,nm0653942,actor,[Gen. Bogan]
tt0058083,nm0083081,actor,[Col. Grady]
tt0058083,nm0001306,actor,[Buck]
tt0058083,nm0361127,actor,[Secretary Swenson]
tt0058083,nm0362181,actor,[Gen. Stark]
tt0058083,nm0172660,actor,[Knapp]
tt0058083,nm0001486,director,\N
tt0058085,nm0000047,actress,[Lucilla]
tt0058085,nm0000963,actor,[Livius]
tt0058085,nm0000027,actor,[Marcus Aurelius]
tt0058085,nm0000051,actor,[Timonides]
tt0058085,nm0001626,actor,[Commodus]
tt0058085,nm0703033,actor,[Verulus]
tt0058085,nm0409869,actor,[Ballomar]
tt0058085,nm0001725,actor,[Sohamus]
tt0058085,nm0002072,actor,[Cleander]
tt0058085,nm0692110,actor,[Julianus]
tt0058085,nm0542649,director,\N
tt0058089,nm0544786,actor,[Fantômas]
tt0058089,nm0544786,actor,[Fandor]
tt0058089,nm0000086,actor,[Le commissaire Juve]
tt0058089,nm0218634,actress,[Hélène]
tt0058089,nm0245934,actor,[L'inspecteur Bertrand]
tt0058089,nm0197592,actor,[Le directeur du journal]
tt0058089,nm0036071,actress,[Lady Beltham]
tt0058089,nm1128735,actress,[La speakerine]
tt0058089,nm0866317,actor,[Un inspecteur]
tt0058089,nm0243241,actor,[Un inspecteur]
tt0058089,nm0846841,actress,[L'habilleuse]
tt0058089,nm0402161,director,\N
tt0058091,nm0001229,actor,[Sam McBane]
tt0058091,nm0477088,actress,[Sally Fraser]
tt0058091,nm0001792,actor,[Capt. Jack Savage]
tt0058091,nm0687189,actress,[Martha Webster]
tt0058091,nm0000066,actress,[Jane Russell]
tt0058091,nm0185281,actor,[Ralph Bundy]
tt0058091,nm0675490,actor,[Ben Sawyer]
tt0058091,nm0828594,actor,[Mickey Doolan]
tt0058091,nm0795289,actor,[Dan Crawford]
tt0058091,nm0869927,actress,[Peg Burke]
tt0058091,nm0625680,director,\N
tt0058092,nm0000026,actor,[Walter]
tt0058092,nm0001989,actress,[Catherine]
tt0058092,nm0002145,actor,[Houghton]
tt0058092,nm0328690,actor,[Stebbings]
tt0058092,nm0516799,actress,[Jenny]
tt0058092,nm0816948,actress,[Anne]
tt0058092,nm0339110,actress,[Christine]
tt0058092,nm0077400,actress,[Elizabeth]
tt0058092,nm0077399,actress,[Harriet]
tt0058092,nm0271583,actress,[Angelique]
tt0058092,nm0625680,director,\N
tt0058100,nm0431837,actor,[Arnold Bedford]
tt0058100,nm0405054,actress,[Kate Callender]
tt0058100,nm0420383,actor,[Prof. Joseph Cavor]
tt0058100,nm0539942,actor,[Dymchurch Registrar]
tt0058100,nm0083424,actor,[Stuart]
tt0058100,nm0378209,actress,[Nursing Home Matron]
tt0058100,nm0567521,actor,[Richard Challis]
tt0058100,nm0568262,actress,[Margaret Hoy]
tt0058100,nm0139428,actor,[Reporter from the 'Express']
tt0058100,nm0158364,actor,"[Gibbs, Cavor's Hired Man]"
tt0058100,nm0432846,director,\N
tt0058101,nm0467170,actor,[Prof. Peter Bartell]
tt0058101,nm0761487,actor,[Grant Murdoch]
tt0058101,nm0929239,actress,[Jan Letterman]
tt0058101,nm0605922,actress,[Laura Winters]
tt0058101,nm0876123,actor,[Omar]
tt0058101,nm1162147,actor,[Matt]
tt0058101,nm1166628,actor,[Jim]
tt0058101,nm0283289,actress,[Radio Operator]
tt0058101,nm0396906,actor,[Cab Driver]
tt0058101,nm0933031,actress,[Ann]
tt0058101,nm0193359,director,\N
tt0058123,nm0001128,actor,[Marc Borel]
tt0058123,nm0000404,actress,[Melinda]
tt0058123,nm0017030,actress,[Barbara Hill]
tt0058123,nm0836051,actor,[Loftus]
tt0058123,nm0095368,actor,[Harry]
tt0058123,nm0653589,actor,[Vincent]
tt0058123,nm0397128,actor,[Father Nielson]
tt0058123,nm0310960,actor,[Mac Kee - the mob boss]
tt0058123,nm0688651,actress,[Employee]
tt0058123,nm0688651,actress,[L'employée du journal Nice Matin]
tt0058123,nm0033531,actress,[Diana]
tt0058123,nm0167496,director,\N
tt0058124,nm0000761,actress,[Humlan]
tt0058124,nm0027683,actress,[Isolde]
tt0058124,nm0196992,actress,[Adelaide]
tt0058124,nm0442664,actress,[Madame Tussaud]
tt0058124,nm0294892,actress,[Traviata]
tt0058124,nm0540204,actress,[Cecilia]
tt0058124,nm0386113,actress,[Beatrica]
tt0058124,nm0249735,actor,[Jillker]
tt0058124,nm0298777,actor,[Tristan]
tt0058124,nm0082599,actor,[The Young Man]
tt0058124,nm0000005,director,\N
tt0058126,nm0810550,actor,[Hamlet]
tt0058126,nm0623442,actor,[Claudius korol]
tt0058126,nm0705952,actress,[Gertrude koroleva]
tt0058126,nm0866264,actor,[Polonius]
tt0058126,nm0895034,actress,[Ophelia]
tt0058126,nm0258839,actor,[Horatio]
tt0058126,nm0646260,actor,[Laertes]
tt0058126,nm0575949,actor,[Guildenstern]
tt0058126,nm0229378,actor,[Rosencrantz]
tt0058126,nm0471090,actor,[Fortinbras]
tt0058126,nm0468882,director,\N
tt0058135,nm0000086,actor,[Maréchal des logis-chef Ludovic Cruchot]
tt0058135,nm0333518,actress,[Nicole Cruchot]
tt0058135,nm0301556,actor,[Adjudant Alphonse Gerber]
tt0058135,nm0547440,actor,[Maréchal des Logis Albert Merlot]
tt0058135,nm0498876,actor,[Maréchal des Logis Lucien Fougasse]
tt0058135,nm0343766,actor,[Maréchal des Logis Tricard]
tt0058135,nm0595317,actor,[Maréchal des Logis Berlicot]
tt0058135,nm0480835,actor,[Jean-Luc]
tt0058135,nm0895088,actress,[Cecilia Gerber]
tt0058135,nm0912223,actress,\N
tt0058135,nm0320833,director,\N
tt0058138,nm0672304,actress,[Gertrud Kanning]
tt0058138,nm0745104,actor,[Gustav Kanning]
tt0058138,nm0734521,actor,[Gabriel Lidman]
tt0058138,nm0654070,actor,[Erland Jansson]
tt0058138,nm0835586,actor,[Axel Nygen]
tt0058138,nm0013983,actor,[Gertrud's concerned table neighbor]
tt0058138,nm0311409,actress,[The Kannings' maid]
tt0058138,nm0461847,actor,[Student orator]
tt0058138,nm0539044,actress,[Kanning's mother]
tt0058138,nm0585722,actor,[The Rector Magnificus]
tt0058138,nm0003433,director,\N
tt0058142,nm0002075,actor,[Eugene Gaillard]
tt0058142,nm0878240,actress,[Kate Brady]
tt0058142,nm0001655,actress,[Baba Brennan]
tt0058142,nm0443811,actress,[Josie Hannigan]
tt0058142,nm0642724,actor,[Mr. Brady]
tt0058142,nm0002103,actor,[Malachi Sullivan]
tt0058142,nm0571435,actor,[The Priest]
tt0058142,nm0324493,actress,[Joanna]
tt0058142,nm0480783,actor,[Bertie Counham]
tt0058142,nm0189618,actress,[Mrs. Byrne]
tt0058142,nm0204471,director,\N
tt0058150,nm0000125,actor,[James Bond]
tt0058150,nm0002085,actor,[Auric Goldfinger]
tt0058150,nm0000303,actress,[Pussy Galore]
tt0058150,nm0247881,actress,[Jill Masterson]
tt0058150,nm0539965,actress,[Tilly Masterson]
tt0058150,nm0757138,actor,[Oddjob]
tt0058150,nm0496866,actor,['M']
tt0058150,nm0072578,actor,[Solo]
tt0058150,nm0511695,actor,[Felix Leiter]
tt0058150,nm0932270,actor,[Simmons]
tt0058150,nm0357891,director,\N
tt0058153,nm0000493,actor,[Sam Bissell]
tt0058153,nm0002769,actress,[Janet Lagerlof]
tt0058153,nm0699063,actress,[Minerva Bissell]
tt0058153,nm0175528,actor,[Howard Ebbets]
tt0058153,nm0028647,actor,[Mr. Burke]
tt0058153,nm0638574,actor,[Reinhold Shiffner]
tt0058153,nm0507691,actor,[Earl]
tt0058153,nm0417055,actress,[Hotel Prostitute]
tt0058153,nm0786800,actress,[Irene]
tt0058153,nm0485272,actor,[Jack Bailey]
tt0058153,nm0842582,director,\N
tt0058154,nm0000348,actor,[George Tracy]
tt0058154,nm0001666,actress,[Charlie Sorel]
tt0058154,nm0001666,actress,[Virginia Mason]
tt0058154,nm0004769,actor,[Bruce Minton III]
tt0058154,nm0055645,actress,[Janie Highland]
tt0058154,nm0000527,actor,[Sir Leopold Sartori]
tt0058154,nm0000995,actress,[Franny Saltzmann]
tt0058154,nm0222873,actress,[Rusty Sartori]
tt0058154,nm0300010,actor,[Morton Craft]
tt0058154,nm0138354,actor,[Inspector Frank McGill]
tt0058154,nm0534586,actor,[Charlie Sorel]
tt0058154,nm0591486,director,\N
tt0058155,nm0000489,actor,[Prof. Karl Meister]
tt0058155,nm0001088,actor,[Dr. Namaroff]
tt0058155,nm0664390,actor,[Paul Heitz]
tt0058155,nm0791176,actress,[Carla Hoffman]
tt0058155,nm0328982,actor,[Professor Jules Heitz]
tt0058155,nm0873743,actor,[Inspector Kanof]
tt0058155,nm0640561,actor,[Coroner]
tt0058155,nm0405199,actress,[The Gorgon]
tt0058155,nm0914673,actor,[Ratoff]
tt0058155,nm0680722,actor,[Hans]
tt0058155,nm0279807,director,\N
tt0058164,nm0000869,actor,[Mick]
tt0058164,nm0000587,actor,[Mac Davies]
tt0058164,nm0000587,actor,[Bernard Jenkins]
tt0058164,nm0001727,actor,[Aston]
tt0058164,nm0056217,actor,[Man]
tt0058164,nm0232795,director,\N
tt0058166,nm0000277,actor,[Regimental Sgt. Major Lauderdale]
tt0058166,nm0370144,actor,[Colonel Deal]
tt0058166,nm0733460,actress,[Miss Barker-Wise]
tt0058166,nm0508105,actor,[Private Wilkes]
tt0058166,nm0001201,actress,[Karen Eriksson]
tt0058166,nm0662116,actor,[Fletcher]
tt0058166,nm0424159,actor,[Lieut. Boniface]
tt0058166,nm0823174,actor,[Sgt. 'Dodger' Brown]
tt0058166,nm0131565,actor,[Captain Abraham]
tt0058166,nm0378612,actor,[Colour Sgt. Ben Parkin]
tt0058166,nm0347086,director,\N
tt0058182,nm0006168,actor,[John]
tt0058182,nm0005200,actor,[Paul]
tt0058182,nm0365600,actor,[George]
tt0058182,nm0823592,actor,[Ringo]
tt0058182,nm0104183,actor,[Grandfather]
tt0058182,nm0744395,actor,[Norm]
tt0058182,nm0432729,actor,[Shake]
tt0058182,nm0818920,actor,[T.V. Director]
tt0058182,nm0703032,actress,[Millie]
tt0058182,nm0349899,actor,[Police Inspector]
tt0058182,nm0504513,director,\N
tt0058191,nm0297293,actor,[Inspector Bryan Edgar Higgins]
tt0058191,nm0236621,actor,[James W. Wesby]
tt0058191,nm0362750,actress,[Elise Penton]
tt0058191,nm0523253,actor,[Inspektor Warren]
tt0058191,nm0486089,actor,[Rev. Hopkins]
tt0058191,nm0873549,actress,[Cora Ann Milton]
tt0058191,nm0110714,actor,[Maurice Messer]
tt0058191,nm0778310,actor,[Sir John]
tt0058191,nm0424186,actor,[Shelby]
tt0058191,nm0906662,actor,[Reddingwood]
tt0058191,nm0901138,director,\N
tt0058203,nm0000901,actor,[Pvt. Adrien Dufourquet]
tt0058203,nm0233753,actress,[Agnès Villermosa]
tt0058203,nm0785771,actor,[Prof. Norbert Catalan]
tt0058203,nm0241484,actor,"[Lebel, Dufourquet's Buddy]"
tt0058203,nm0147561,actor,[Police inspector]
tt0058203,nm0722909,actor,[Tupac]
tt0058203,nm0210731,actor,"[Sir Winston, shoeshine Boy]"
tt0058203,nm0229442,actor,\N
tt0058203,nm0148041,actor,[Mário de Castro]
tt0058203,nm0719135,actress,"[Lola, Cabaret Singer]"
tt0058203,nm0003606,director,\N
tt0058208,nm0528942,actor,[Hank Green]
tt0058208,nm0528904,actress,[Elaine Gavin]
tt0058208,nm0491034,actor,[Dr. Gavin]
tt0058208,nm0601192,actress,[Eulabelle]
tt0058208,nm0164893,actress,[Tina]
tt0058208,nm0562951,actor,[Mike]
tt0058208,nm0444233,actor,[Lt. Wells]
tt0058208,nm0905490,actor,[TV Announcer]
tt0058208,nm0344328,actress,[Girl in Car]
tt0058208,nm0364625,actress,[Girl in Car]
tt0058208,nm0855096,director,\N
tt0058212,nm0000493,actor,[Stanley Ford]
tt0058212,nm0514059,actress,[Mrs. Ford]
tt0058212,nm0856103,actor,[Charles]
tt0058212,nm0562305,actor,[Harold Lampson]
tt0058212,nm0872456,actress,[Edna]
tt0058212,nm0085782,actor,[Judge Blackstone]
tt0058212,nm0795289,actor,[Tobey Rawlins]
tt0058212,nm0016776,actor,[Dr. Bentley]
tt0058212,nm0926897,actress,[Harold's Secretary]
tt0058212,nm0382003,actor,[District Attorney]
tt0058212,nm0703689,director,\N
tt0058213,nm0000012,actress,[Charlotte Hollis]
tt0058213,nm0000014,actress,[Miriam Deering]
tt0058213,nm0001072,actor,[Dr. Drew Bayliss]
tt0058213,nm0001547,actress,[Velma Cruthers]
tt0058213,nm0445523,actor,[Harry Willis]
tt0058213,nm0120658,actor,[Samuel Eugene 'Big Sam' Hollis]
tt0058213,nm0000802,actress,[Jewel Mayhew]
tt0058213,nm0011741,actor,[Sheriff Luke Standish]
tt0058213,nm0132930,actor,[Paul Marchand]
tt0058213,nm0001136,actor,[John Mayhew]
tt0058213,nm0000736,director,\N
tt0058230,nm0461455,actor,[Henry Limpet]
tt0058230,nm0176946,actress,[Bessie Limpet]
tt0058230,nm0922967,actor,[George Stickle]
tt0058230,nm0240887,actor,[Harlock]
tt0058230,nm0444122,actor,[Admiral P.P. Spewter]
tt0058230,nm0073471,actor,[Nazi Admiral]
tt0058230,nm0580566,actor,[Fleet Admiral]
tt0058230,nm0534281,actress,[Ladyfish]
tt0058230,nm0293659,actor,[Crusty]
tt0058230,nm0011262,actor,[Lieutenant]
tt0058230,nm0523893,director,\N
tt0058232,nm0001128,actor,[Thomas Vlassenroot]
tt0058232,nm0557159,actress,[Dominique Servet]
tt0058232,nm0350196,actor,[Le lieutenant Fraser]
tt0058232,nm0308041,actor,[Pierre Servet]
tt0058232,nm0144596,actor,[Amerio]
tt0058232,nm0041049,actress,[Maria]
tt0058232,nm0063327,actor,[Father of Maria]
tt0058232,nm0667573,actor,[Félicien]
tt0058232,nm0142674,actress,[Rose-Marie]
tt0058232,nm0146760,actor,[Un passant à Lyon]
tt0058232,nm0146760,director,\N
tt0058238,nm0000989,actor,[Jules Gaspard d'Estaing]
tt0058238,nm0750023,actress,[Ruth Adams]
tt0058238,nm0001719,actor,[Matt Weaver]
tt0058238,nm0753086,actor,[Doc Barker]
tt0058238,nm0202849,actor,[Crane Adams]
tt0058238,nm0446037,actor,[Blind Union Vet]
tt0058238,nm0223290,actor,[Kenarsie]
tt0058238,nm0385757,actor,[Sam Brewster]
tt0058238,nm0293099,actor,[Sheriff]
tt0058238,nm0002166,actor,[Manuel]
tt0058238,nm0934013,director,\N
tt0058249,nm0603402,actress,[Célestine]
tt0058249,nm0350196,actor,[Joseph]
tt0058249,nm0681566,actor,[M. Monteil]
tt0058249,nm0412245,actor,[M. Mauger - le capitaine]
tt0058249,nm0525193,actress,[Mme Monteil]
tt0058249,nm0612840,actress,[Marianne]
tt0058249,nm0654761,actor,[M. Rabour]
tt0058249,nm0076288,actress,\N
tt0058249,nm0078097,actress,\N
tt0058249,nm0078349,actress,[La voyageuse]
tt0058249,nm0000320,director,\N
tt0058262,nm0001511,actor,[Charlie Strom]
tt0058262,nm0001141,actress,[Sheila Farr]
tt0058262,nm0001023,actor,[Johnny North]
tt0058262,nm0347656,actor,[Lee]
tt0058262,nm0015391,actor,[Earl Sylvester]
tt0058262,nm0001205,actor,[Mickey Farmer]
tt0058262,nm0001654,actor,[Jack Browning]
tt0058262,nm0160417,actress,[Miss Watson]
tt0058262,nm0353628,actor,[Mail Truck Driver]
tt0058262,nm0680732,actor,[George Fleming]
tt0058262,nm0796923,director,\N
tt0058263,nm0001958,actor,[Captain Hargreaves]
tt0058263,nm0183822,actor,[Private Arthur James Hamp]
tt0058263,nm0571674,actor,[Captain O'Sullivan]
tt0058263,nm0287687,actor,[Lieutenant Webb]
tt0058263,nm0178741,actor,[Colonel]
tt0058263,nm0898376,actor,[Captain Midgley]
tt0058263,nm0818215,actor,[Private Sparrow]
tt0058263,nm0433142,actor,[Lieutenant Prescott]
tt0058263,nm0558068,actor,[Padre]
tt0058263,nm0118645,actor,[Corporal of Guard]
tt0058263,nm0521334,director,\N
tt0058265,nm0001509,actor,[Dino]
tt0058265,nm0001571,actress,[Polly The Pistol]
tt0058265,nm0001827,actor,[Orville]
tt0058265,nm0268012,actress,[Zelda]
tt0058265,nm0652109,actor,[Barney]
tt0058265,nm0672571,actress,[Big Bertha]
tt0058265,nm0911847,actor,[Milkman]
tt0058265,nm0580109,actress,[Mrs. Pettibone]
tt0058265,nm0506975,actress,[Waitress]
tt0058265,nm0076162,actor,[Johnnie Mulligan]
tt0058265,nm0000697,director,\N
tt0058267,nm0000268,actress,[Jody]
tt0058267,nm0001234,actor,[David]
tt0058267,nm0114422,actor,[Ron]
tt0058267,nm0058117,actress,[Vera]
tt0058267,nm0027323,actor,[Grant]
tt0058267,nm0911847,actor,[Buck]
tt0058267,nm0768443,actress,[Midge]
tt0058267,nm0233352,actress,[Mavis]
tt0058267,nm0926691,actor,[Varden]
tt0058267,nm0198241,actress,[Virginia]
tt0058267,nm0382227,director,\N
tt0058275,nm0275570,actor,[Lemonade Joe - Salesman fy Kolalok & Son]
tt0058275,nm0223384,actor,[Dough Badman - Owner of Trigger Whisky Saloon]
tt0058275,nm0465716,actor,[Horác Badman Alias 'hogofogo']
tt0058275,nm0275587,actress,[Tornado Lou - Arizona Warbler]
tt0058275,nm0774277,actress,[Winnifred Goodman]
tt0058275,nm0959149,actor,[Ezra Goodman - Father]
tt0058275,nm0387218,actor,[Gunslinger Grimpo]
tt0058275,nm0250551,actor,[Pancho Kid - Gunslinger]
tt0058275,nm0560589,actor,[Banjo Kid - Gunslinger]
tt0058275,nm0275558,actor,[Pianist]
tt0058275,nm0513792,director,\N
tt0058279,nm0586733,actor,[Husband (segment \Kurokami\)]
tt0058279,nm0033171,actress,[First wife (segment \Kurokami\)]
tt0058279,nm0913843,actress,[Second Wife (segment \Kurokami\)]
tt0058279,nm0411146,actor,[Father (segment \Kurokami\)]
tt0058279,nm0015047,actress,[Mother (segment \Kurokami\)]
tt0058279,nm1063535,actress,[(segment \Kurokami\)]
tt0058279,nm0559521,actor,[(segment \Kurokami\)]
tt0058279,nm1348382,actress,[(segment \Kurokami\)]
tt0058279,nm2393924,actress,[(segment \Kurokami\)]
tt0058279,nm1759642,actor,[(segment \Kurokami\)]
tt0058279,nm0462030,director,\N
tt0058283,nm0000014,actress,[Cornelia Hilyard]
tt0058283,nm0001001,actor,[Randall Simpson O'Connell]
tt0058283,nm0082515,actress,[Elaine]
tt0058283,nm0133310,actor,[Essie]
tt0058283,nm0841643,actor,[Malcolm Hilyard]
tt0058283,nm0179786,actor,[George L. Brady Jr.]
tt0058283,nm0815433,actress,[Sade]
tt0058283,nm0001079,actor,[Mr. Paul's Assistant]
tt0058283,nm0638794,actor,[Neighbor]
tt0058283,nm0781543,actor,[Mr. Paul]
tt0058283,nm0336139,director,\N
